0.1103264606120478,-0.6278774531409775,-0.025882661847418366,0.12994662468001245,-0.2532847463557385,-0.015738423261912316,-0.5178143640397386,0.39440870189816835,-0.4898532215301422,-0.01939983319319181,-0.304996171250869,0.2046740479386526,0.37411636170594464,0.1254503772543566,-0.24439823010013087,-0.11825326251814972,-0.3297327595721503,-0.3260147392298325,-0.10232678011941417,-0.1349401133494967,0.26300471486603044,0.0
0.2298432953259749,-0.7739335954084083,0.016141172953265913,0.2783422045033647,-0.11384287154307919,-0.08513674623720562,-0.3683965243001162,0.41253819200274744,-0.45938140855295434,-0.05104033984515343,-0.337435735484888,0.2581595063975126,0.3818169025621851,0.08703316894494968,-0.22157873392916558,-0.10990068525505838,-0.3275919105599259,-0.2851370352804804,-0.06861051485434502,-0.07735901204932547,0.2817651383627174,0.0
0.2590512873854957,-0.8247603832764063,0.027466740683397765,0.4036156372791627,0.05491530573498598,-0.15790665132126863,-0.20666658922541506,0.3982217472182129,-0.4139461818797293,-0.05120644672520088,-0.3588560987742353,0.31207987626992484,0.372207628476849,0.06752323236526583,-0.19160045354970473,-0.10861390084238447,-0.33486847621697086,-0.2375886758117177,-0.03409665927642189,-0.01958699139658479,0.2935998497721438,0.0
0.1367024647991418,-0.7840852716764902,0.026680103988475905,0.48931332671400085,0.21501367110252834,-0.2231173993491627,-0.04188952987587282,0.3356140866452407,-0.3631720846048187,-0.016474261135691188,-0.3795764870575669,0.36281892433680546,0.35657892302507965,0.06879258108116715,-0.14977887566722695,-0.1072631074724487,-0.33764675563795266,-0.18799518937508974,0.008191181057304467,0.035313542347727725,0.3011667983506682,0.0
0.09701480477680173,-0.6858511819183104,0.020870912875855158,0.5120350695781676,0.3508154012573757,-0.28328865988996527,0.11079977222605003,0.23641832531191243,-0.32168458296278635,0.044891690058439127,-0.40244491780305786,0.4122298790724636,0.33054749895400537,0.077637035684295,-0.10285502416268967,-0.10150697244114733,-0.33310489648864317,-0.13050555510314793,0.047461013789773285,0.08684625755886463,0.3045473766767876,0.0
0.15073248450743962,-0.5492244191888849,-0.0015970088431419144,0.47437026808556404,0.45775602753849637,-0.34303783797080317,0.24035648123611997,0.13232505752641432,-0.30405535630319114,0.11570274434575226,-0.41973785039085887,0.46301946547686557,0.2960580036815052,0.08882209761601592,-0.05405897831308147,-0.08634904310914042,-0.3215631847555538,-0.07021115574138292,0.08608876134775163,0.1321133578757484,0.30141867269503236,0.0
0.11555736057121806,-0.3970651911617348,-0.002746783547793464,0.39518564187077176,0.5125868605107375,-0.3979685999507156,0.3379531428418825,0.03428388481414541,-0.3019250030833673,0.1917676838042893,-0.42230282719119366,0.5115808834898234,0.26975542812903214,0.10813096840162811,-0.0063086570803762435,-0.05702291697149783,-0.2969627808451434,-0.014800763051364992,0.12343911267496722,0.16442324827463256,0.29588300603806267,0.0
-0.0033288411641979286,-0.2387880218535471,0.014246546142490919,0.2920782402161387,0.4916553210552088,-0.4341395005268461,0.40892245714148234,-0.06741669075439245,-0.28867131383523603,0.27206812437928257,-0.4057373519288856,0.5512707993964467,0.24677796452416742,0.11744272005574656,0.042176628183134356,-0.03416290490435285,-0.26785361145848907,0.039803998965812874,0.15502846776802953,0.1899307276997933,0.2917082708099891,0.0
-0.10561725230384157,-0.07129058838626622,0.010012488467949332,0.15752718644639993,0.39953143509387246,-0.4439342287916769,0.4541839543194204,-0.17850347339306186,-0.25160604964401856,0.34938928141983316,-0.38160420313568255,0.5809648544690897,0.2297242740325482,0.10323406368130161,0.08555940846161313,-0.01603592039401826,-0.22926609773393092,0.08642771795109869,0.18319776795376141,0.20571629809197053,0.286786846516679,0.0
-0.10762040530507833,0.09926814771899839,-0.01487082900721044,-0.02463666389997294,0.25864498421557647,-0.44627154601966434,0.4624258726064226,-0.27542769319402755,-0.20487745273761362,0.4149371953521677,-0.3658400561231364,0.607036750517237,0.21171749090568853,0.07895216112234905,0.11752376058847573,0.004422688769906422,-0.17869621694614762,0.12012519864651836,0.20357502167186853,0.21123734260264315,0.2821454225314287,0.0
