0.0,9.385436573789441e-15,2.5294827310018648e-14,2.961561312717809e-14,2.166415377656939e-14,-3.162351555667148e-14,-5.959827017078783e-14,1.003560701964525e-15,-3.566353220815279e-14,-5.576636063833543e-13,-6.8825463154986395e-12,5.511478415596978e-12,-1.1001716593329484e-14,-3.484669376427748e-15,1.1710106780185618e-14,5.5046262687775815e-14,2.2222196542290124e-14,-9.311470595435868e-14,1.1052921391303758e-13,1.0131235027766845e-14,2.1887612810288588e-14,-4.9319973744077016e-14,-6.102051391356968e-12,-5.614430843362143e-16,1.2232384289880794e-15,5.35583518394966e-16,-1.4220380092185527e-17,1.1540509936299848e-15,-4.956654922956027e-17,1.0977981035935162e-15,3.6376741894223013e-16,7.161623436915135e-17,2.834198902458809e-15
0.0002500000118743628,1.8659996091548652e-14,5.2779383610789775e-14,5.361445233430101e-15,8.962760777891987e-14,-8.12839973973966e-15,7.611353196385156e-14,-3.639171472577353e-14,-6.847576867374933e-14,-1.3961372203670306e-12,-1.055510788821218e-11,-1.0364082750745568e-12,-4.588925227980073e-15,3.5294735746552365e-16,6.934097355440167e-15,6.782391711798979e-14,1.8621401999027865e-14,4.153440612827448e-14,-1.0609146475526727e-14,3.815001281454635e-14,1.6777495888641811e-13,-7.130487567051673e-13,1.5562357266238054e-12,-1.6961398834937805e-15,9.78129747613463e-16,-1.922084864436061e-16,2.297358123399296e-17,-5.488133294787207e-16,5.360216546871567e-16,8.156669055287957e-16,-3.158534055103887e-16,-8.174099259955538e-16,3.851051326070116e-15
0.0005000000237487257,1.4886918738435455e-14,-7.0021227771537565e-15,1.4124885429891989e-14,-1.4394369728635608e-13,-1.831215397435735e-13,-1.2602350384887324e-13,-3.370236939633413e-13,9.770334544127862e-14,-3.4506459217070926e-12,2.0191697709762106e-13,5.461397684854426e-12,-1.7121909113111623e-14,7.477462555372519e-15,2.4322469531819696e-14,3.960460625521506e-14,6.238100710831825e-14,-1.4704311151612026e-14,8.13729581141153e-14,-6.028755380542365e-14,3.529717407026543e-14,-3.068484093463997e-13,2.338313427645719e-12,-4.0066611450628023e-16,2.0628313859512824e-15,1.5063506713592267e-15,4.596430693159338e-16,2.1735179479414287e-15,1.306312879868215e-15,1.6827576771779595e-15,-5.602905953937131e-16,-1.217085471493403e-15,3.631635528351675e-15
0.0007500000356230885,-1.5415955665499224e-9,-5.0268425241456e-9,-1.1434030505096245e-9,4.837993450179739e-10,-4.6892915291375646e-9,-3.6924857755300175e-9,-1.3516242413586928e-8,1.281248776024986e-8,-9.341795206364932e-8,4.1005336652393215e-7,1.8119578748617093e-6,9.944002606522114e-9,-5.80842899520512e-9,3.130377152374572e-9,1.7577106219547765e-9,4.1140143451114206e-9,4.6207396040873605e-10,-1.9632347630077225e-8,-6.405551006915849e-11,2.4630393237046907e-8,9.607688559061444e-8,-4.2901445089249895e-6,-4.6088475124453684e-10,1.5463512652905705e-10,2.034543844123725e-10,-3.347371141736992e-10,-4.8828916063541e-10,-7.157400075369649e-10,8.957078777955385e-10,2.9752985155354844e-10,8.354555594726901e-11,-2.2171702207077868e-10
0.0010000000474974513,-7.926359320389582e-9,-3.492137149696171e-8,4.742110912779757e-10,1.2176100089100933e-9,-4.167288854655377e-8,-3.188735864674832e-8,-1.0758677287717372e-7,1.0886162158760198e-7,-7.099891017943646e-7,2.548714707429641e-6,-2.6551264987120337e-6,6.678698713185862e-8,-5.306227192574045e-8,1.542493488806723e-8,2.127041394550542e-8,3.246055187361614e-8,1.1945618157857954e-8,-1.6450420634490404e-7,6.200972425876773e-8,1.7733382524625587e-7,7.58426944722544e-7,-3.1557001723923965e-5,-2.7183866507925854e-9,-9.384361756124869e-10,1.6079055515242514e-9,1.0814568384851818e-10,-2.9916935735509693e-9,-7.020741577480432e-9,4.57174993476002e-9,1.2602565290071914e-9,-4.589734115336061e-9,1.5442926464040995e-9
0.0012500000593718141,-3.520845427334989e-8,-1.2038898854817372e-7,-1.851366453886868e-8,-3.2058826023144176e-8,-1.724751871306273e-7,-1.0515367941031487e-7,-4.0564687576726857e-7,-2.2011233474396928e-8,-2.1463636112374087e-6,7.110892488244336e-6,-5.924097422988088e-5,2.4243208286883263e-7,-2.2834134746757866e-7,-1.0860066605786572e-8,1.4415074643501331e-7,9.485465413080007e-8,1.714747989313601e-8,-7.163390875267605e-7,1.4241016772756632e-7,8.936556760030072e-7,3.8016877973273774e-6,-8.854008929060824e-5,-6.321504490361076e-9,-7.323143220195538e-9,1.807312553223502e-9,-1.5874646170129697e-10,-1.3716597094751978e-8,-2.8790453539197812e-8,4.697057799476133e-9,7.382888952621878e-9,-2.237401693074976e-8,8.847634945077679e-10
0.001500000071246177,-1.4213976215529786e-7,-2.893113158658642e-7,-1.533047625435795e-7,-1.2210202467555922e-7,-4.76941290304236e-7,-2.1352116015416904e-7,-1.2024266407998854e-6,-1.695889424486662e-6,-3.3705964886898494e-6,1.0225454177887546e-5,-0.00019697518903469074,7.201010004198024e-7,-6.563556022223535e-7,-7.599535986645437e-8,4.781615182849305e-7,3.145420559025708e-7,-1.4893694211982822e-7,-1.8930992484215689e-6,1.3090882480695682e-7,2.5870102074290343e-6,1.2978624279712516e-5,-7.055764298118634e-5,-1.5113298075010912e-8,-1.4441680295123473e-8,-1.646435442438766e-9,-8.361947236631212e-9,-4.194619020827156e-8,-7.338089582790865e-8,-5.218008342384709e-9,1.736700696558584e-8,-4.724236768789088e-8,-3.0729591038789235e-8
0.0017500000831205398,-4.3099141403649586e-7,-5.056386021563704e-7,-5.082502862460707e-7,-2.2306165712748872e-7,-9.992377981483722e-7,-1.2892955837971377e-7,-2.6881641075672815e-6,-7.764713328150316e-6,-7.033513797332846e-7,2.4028346920268456e-6,-0.00024436622179907464,1.8046036783284909e-6,-1.5772497594180492e-6,1.2567029535836768e-8,9.968992874996563e-7,1.2970510788890376e-6,-6.544653187369974e-7,-3.0048807429377934e-6,-4.458834198476175e-7,3.39483799151785e-6,3.0245958800557598e-5,0.00030739828943335436,-3.523312392014613e-8,2.2779989586516308e-9,-2.1218531900757718e-8,2.315248713782924e-8,-8.597734061173378e-8,-1.3114339133819076e-7,-1.9584803052614527e-8,3.7877455744888535e-8,-1.109291267539323e-7,-1.2807926849599273e-7
0.0020000000949949026,-1.044251402311372e-6,-7.253231067774446e-7,-1.1451139241654018e-6,-3.799135979833057e-7,-1.6364823945542865e-6,2.8900470421523586e-7,-4.455920754380215e-6,-2.3592795419834684e-5,1.0750535883858993e-5,-2.9998075220525355e-5,0.00038211208251688454,3.7926771500433927e-6,-3.2807556918833367e-6,2.4378322164964766e-7,1.7190013597898315e-6,4.437697102486859e-6,-1.5729686814026428e-6,-2.0538372894935663e-6,-3.33459810008567e-6,1.7958398186153862e-6,4.8448788642614295e-5,0.0013549375698389693,-1.7033053764056526e-8,1.018010275865883e-9,-5.577157608878415e-8,5.7590126770296006e-8,-1.8392596252380914e-7,-2.0178645987361748e-7,4.727957630269964e-9,1.325841458367372e-7,-1.9841417261323704e-7,-3.2863097777989934e-7
0.0022500001068692654,-2.0841897006281654e-6,-1.1413086862287793e-6,-2.2935096533886995e-6,-9.152454156863387e-7,-2.2778495908087595e-6,2.7630411015986835e-7,-6.2303849362214e-6,-5.37918825021556e-5,3.379732536061202e-5,-9.521481270873047e-5,0.002650783307007382,7.024270611537941e-6,-6.019126073631045e-6,7.600042078416216e-7,2.6254089351313577e-6,1.1269465478431118e-5,-3.776293761718558e-6,5.6180204990501725e-6,-1.0939317859129862e-5,4.055653230303374e-6,3.434368890667212e-5,0.0028994444865449707,1.3777013326009931e-8,4.05751854947239e-8,-1.764655437841799e-7,6.529685957495586e-8,-3.0811236741019924e-7,-4.1061426940260256e-7,5.183159447705155e-8,3.344101771298098e-7,-2.1706958272800064e-7,-6.965621913037933e-7
